m,m.1,kPa,kg m-2s-1,Â°C,kW m-2
0.00585,4,9800,1499,97.83,871
0.00803,3,17650,1005,286.09,505
0.00811,2,14000,1504.3,326.64,664
0.01,2,7000,1838,157.78,2467
0.00801,3,17650,2000,151.68,1461
0.00558,2.007,6960,1012,213.35,1150
0.00601,1,7100,865.3,87.69,2569
0.00801,3,17650,2000,81.94,1751
0.011,6,14700,3079,290.87,821
0.008,0.78,2940,2700,185,4424
0.01075,6,17650,2783,342.79,533
0.0108,3,13720,995,96.54,1267
0.012,1.2,294,400,31,1775
0.0131,2,2648,416,34.58,1450
0.01075,6,15690,992,300.86,324
0.008,2.23,12750,1620,280.53,891
0.0082,5.37,14710,1999,311.21,434
0.01,4.966,12000,1915,302.36,521
0.007,0.56,5117,3419,217.94,4707
0.01,4.966,7000,2424,183.77,1312
0.01075,4,6860,1010,241.16,838
0.0131,1.75,2903,1004,51.66,2975
0.00932,3.048,11066.1,2050.6,279.1,976.008
0.00811,3.66,2000,1251.4,112.78,1023
0.0104,3.8,19620,3250,326.24,1050
0.0129,0.96,2373,205,50.17,1472
0.00999,0.6,3030,397,46.89,3403
0.00998,2,9905,711,71.87,1496
0.008,1.57,17700,506,328.28,412
0.00805,10.94,17650,1016,239.6,200
0.00803,6,6860,990,115,640
0.0105,1.8,13790,949,310.96,760
0.00775,1.008,6860,1000,214.86,2350
0.008,6.05,4900,1603,150.56,747
0.01,1.25,2079,207,41.47,989
0.0082,5.37,13720,1026,300.99,281
0.00993,1.04,1667,213,118.96,1029
0.01,1.25,1236,373,57.63,1513
0.00811,3.66,1000,501.7,159.73,454
0.008,0.393,2000,4741,78.31,9156
0.008,0.78,9800,1603,158.26,3497
0.0126,3.66,6870,1944.4,273.15,1151
0.00932,3.048,14168.8,2049.3,310.26,725.386
0.00803,3,11760,3187,259.3,1221
0.0077,2.6,11790,1250,276.23,721
0.00798,6,18010,1253.5,346.6,183
0.008,1.57,12750,3250,280.53,1772
0.008,3.49,9810,2004,89.82,1572
0.0082,5.37,14710,2010,249.94,625
0.01,2,3040,344,60.5,994
0.0108,1,6860,1007,179.4,2821
0.00578,2,5880,1493,239.23,1278
0.00581,1,13720,5030,218.88,4504
0.00811,3,10010,3020.7,301.08,947
0.01,1,15690,793,191.62,1686
0.0129,0.96,2667,722,121.3,3490
0.00811,1,2960,3014.8,223.48,3486
0.00811,4,3000,2505.7,224.45,993
0.0131,1.5,2913,764,47.8,3040
0.0126,4.877,6991,3798.3,275.92,1405.8
0.008,1.57,7850,1064,189.45,1805
0.0131,3,2059,413,48.6,974
0.00782,0.25,13720,1504,239.79,4148
0.0152,2.456,5001,2270,222.97,2239
0.00581,1,14710,1499,199.76,1845
0.0128,1.93,5270,5586,193.61,3412
0.01,2,12000,3146,225.05,2391
0.00953,3.048,6964,2793.4,213.4,1809.2
0.01,4.966,10000,3704,291.12,1029
0.00803,3,9800,1010,278.89,651
0.00796,3,17650,4000,135.41,2799
0.01075,6,9800,1522,299.79,416
0.01,2,15690,680,193.67,929
0.00775,1.008,6860,2000,272.27,2270
0.00796,1,9810,2000,180.51,2760
0.0104,3.8,15690,1250,235.7,721
0.0131,2,2305,259,29.33,1010
0.00771,6,10000,1026,127.89,550
0.008,1,17650,2000,98.01,3710
0.0108,2,17650,1001,218.17,1094
0.01,1,9800,1221,114.5,3507
0.01,4.966,11760,503,302.71,250
0.01,2,17650,863,108.06,1353
0.00795,2,13720,985,238.72,907
0.00996,0.96,1000,183,42.66,1082
0.00801,1,6860,1000,133.19,2800
0.01,4.966,18000,701,335.36,225
0.00811,2,14010,3021.3,326.4,973
0.0146,6,15690,2031,311.54,685
0.0082,6,9800,2783,251.58,752
0.00578,2,11760,5029,278.54,1630
0.00607,0.792,7840,3207,249.14,2800
0.00574,0.625,6895,5207,131.97,6719.3
0.0129,0.96,2844,203,44.65,1461
0.0082,5.34,17650,1973,332.23,401
0.0108,1,17650,2002,240.74,2720
0.00585,4,14710,3328,300.05,689
0.0078,6,6860,1995,253.23,580
0.008,1.57,2940,1007,124.79,2099
0.00796,1,17650,2000,160.81,3410
0.0093,0.61,112,92.2,64.72,606
0.00799,3,6860,3982,264.18,1653
0.01,4.966,16000,3671,326.16,881
0.00585,4,9800,5003,259.82,1251
0.00578,3,15690,3335,199.79,1533
0.00581,1,11760,3353,177.73,3584
0.00607,0.79,9800,7453,250.75,4677
0.00805,10.94,9800,1008,116.8,319
0.008,0.99,9810,2014,122.9,3940
0.0131,2,1628,1038,50.12,2559
0.00781,3,6770,1091,212.95,1035
0.00578,3,17650,1493,75.93,1087
0.01,1,3030,368,54.55,2000
0.0131,1.5,2942,293,29.48,1491
0.008,0.78,9800,2695,248.66,2972
0.00782,0.25,7840,1504,178.18,6175
0.01,2,12000,4344,235.46,2865
0.008,1.97,4900,2217,250.33,1755
0.00811,1,16020,3024.5,337.92,1570
0.008,1,191,200,35.42,677
0.01,2,14000,1162,198.29,1388
0.00932,3.048,11066.1,1025.3,309.37,519.529
0.01001,3,12000,1170,223.95,956
0.01,2,11760,1656,121.12,2262
0.01,2,7000,4727,184,3309
0.008,3.49,7850,1998,165.18,1380
0.00803,3,9800,2825,279.86,1023
0.01001,3,19610,1250,263.75,804
0.00801,3,13730,501,93.52,585
0.0128,1.93,5270,2698,230.35,2645
0.00581,1,9800,5030,279.86,2223
0.008,0.78,7850,1000,194.42,2644
0.00578,3,19610,3335,176.56,1737
0.01146,2.007,6960,1012,279.24,1550
0.008,5.03,14700,3185,323.15,604
0.008,1.75,9942,5053,273.93,2073
0.008,0.69,9800,5046,252.62,3945
0.00607,0.792,14710,2199,320.2,1360
0.00796,1,13730,4000,94.72,7180
0.01,1,726,517,69.72,1985
0.00607,1,3040,568,48.77,1975
0.0093,2.438,112,92.2,60.9,202
0.00776,2.08,4040,585,111.69,1151
0.008,1.75,10114,2551,297.87,1341
0.01,2,14000,1573,116.29,2192
0.008,0.99,13730,2008,261.1,2080
0.00601,1,1128,1343,69.77,2991
0.01146,2.007,7000,1012,279.07,1530
0.0082,6,15690,2746,331.28,468
0.01077,0.864,7140,3445,254.76,2910
0.008,0.79,12750,995,82.74,2836
0.01,2,2756,1843,155.53,2498
0.0074,3.8,17660,5305.6,235.2,2069
0.00776,2.08,1344,376,108.62,730
0.00801,3,9810,2000,118.87,1603
0.00622,0.914,10343,7566.5,262.96,4416.4
0.0128,1.93,5171,3810,201.45,2953
0.00578,2,15690,3441,118.01,2837
0.008,0.79,7850,995,53.6,3322
0.008,1.57,12750,2668,261.13,1755
0.0134,3.658,12082,2032.8,318.67,734.6
0.00607,0.792,7840,4963,252.04,3050
0.00998,3.5,5001,1330,120.83,1490
0.01,1.5,2873,402,71.84,1500
0.01075,6,14710,1010,260.17,404
0.00811,3.66,18030,6006.6,257.38,2470
0.008,3.49,7850,1998,187.41,1285
0.01105,1,5880,962,140.32,3240
0.01,4.966,17650,5193,257.32,2003
0.00932,3.048,18029.8,4141.9,305.7,1737.332
0.00796,3,9810,4000,163.23,2213
0.008,0.78,2940,1722,159.82,4488
0.00798,6,14000,5044.2,326.64,854
0.00795,2,17650,2004,136.83,2151
0.00578,3,14710,5029,239.72,1846
0.0104,3.8,15690,1956,306.45,721
0.00996,0.96,2697,2375,141.92,4529
0.0126,1.83,6870,2077.8,191.56,2593
0.0082,5.37,14710,1500,238.65,544
0.00607,0.79,12750,2708,177.57,3657
0.00585,5,17650,3359,137.3,1200
0.008,1,14727,608,279.39,954.1
0.0108,2,17650,546,280.98,575
0.008,0.243,1980,2080,67.26,9035
0.008,1,17650,2000,344.7,1210
0.01,4.966,15690,5942,326.93,1370
0.00998,3,6963,547,78.86,1011
0.01,2,2932,1017,120.38,2016
0.00777,3.12,1255,1199,128.67,855
0.00811,5,14010,501.8,316.98,169
0.00778,6,7060,2010,179.45,830
0.0104,3.8,14710,2832,324.15,744
0.01001,3,16000,1207,327.09,501
0.0107,6,7850,2777.8,280,817
0.00803,4,13720,993,260.19,458
0.01,4.966,14000,4608,238.71,1670
0.0082,5.34,11760,1010,218.54,436
0.01,4.966,15690,474,325.54,184
0.00585,4,19610,4951,178.64,1973
0.0131,1.75,1667,228,31,987
0.0077,2.6,14710,3001,332.74,767
0.00617,2.743,6895,4068,248.03,1635.7
0.0152,1.627,4992,2160,263.84,906
0.008,1.6,14700,2696,270.51,1725
0.011,6,14700,988,321.25,245
0.008,0.79,7850,995,94.78,3058
0.0128,1.93,5270,2603,205.68,2793
0.01075,6,17650,992,279.99,348
0.008,1.645,15690,3659,327.39,1558
0.00771,6,14120,1014,168.18,460
0.00384,0.8,7850,4008,250.07,2740
0.01,4.966,12000,3176,306.2,755
0.01,2,7000,2554,149.17,2816
0.00776,2.08,1520,586,114.72,996
0.00811,3.66,7030,4006.6,186.17,1986
0.01,4.966,9800,1861,289.49,583
0.0082,5.34,9800,1500,107.84,881
0.00805,10.94,17650,1511,238.7,281
0.00776,2.08,2393,497,104.57,991
0.00578,3,6860,5029,159.37,2291
0.0077,2.6,11760,2285,178.65,1511
0.008,0.99,6860,2014,230.09,2860
0.008,0.78,17700,3200,299.66,2780
0.008,0.78,4900,1611,100.61,4430
0.00771,6,10200,4025,273.72,830
0.008,1.4,2975,6060,135.15,4642
0.0134,3.658,8646,2035.6,234.36,1470.5
0.011,6,14700,2167,280.65,642
0.00598,3.203,7015,2210.8,285.97,325.1
0.0082,5.37,14710,2010,219.22,714
0.01,2,11760,605,174.74,1061
0.00607,0.79,17700,1604,306.8,1305
0.00607,0.79,7850,4965,189.45,4670
0.00999,0.6,520,332,42.28,1991
0.0082,5.34,15690,1999,301.41,473
0.0082,5.37,14710,2278,330.89,361
0.00807,0.778,17650,2694,301.67,2480
0.008,1.57,7850,3185,275.19,1856
0.0108,2,5880,546,240.28,1128
0.00986,0.601,5880,3817,175.57,6070
0.00801,3,17650,1000,215.05,693
0.00607,0.79,7850,4014,209.63,3696
0.0078,7,17650,1008,199.53,358
0.00585,6,13720,3370,198.99,802
0.00776,3.12,2295,456,170.25,555
0.008,0.393,1530,4714,29.44,10635
0.01075,5,9800,2014,238.53,890
0.00578,2,13720,3441,319.89,960
0.01,2,8000,386,97.67,1068
0.00998,1.5,8924,1163,112.99,2461
0.00805,1,13720,2014,320.84,1221
0.0093,1.829,136,162.7,84.93,399
0.008,1.57,9800,1620,269.88,1467
0.00585,4,11760,1499,95.89,852
0.00811,2,7020,4001.9,276.21,1927
0.00585,5,6860,1499,119.03,731
0.00996,0.96,912,1012,97.93,3149
0.01044,1.753,13790,950.2,326.94,672.015
0.00801,3,9810,1000,251.67,715
0.00785,1,3040,2991,82.25,5240
0.00578,2,13720,2118,299.91,851
0.00585,4,19610,4951,136.24,2242
0.0108,3,19610,995,301.73,557
0.008,0.78,14700,1005,272.52,1415
0.0104,3.8,14710,2680.6,313.42,768
0.00578,2,7840,1493,159.04,1499
0.008,1.57,17700,501,287.1,524
0.00805,2,11760,1452,279.51,985
0.006,1,917,150,94.13,454
0.012,0.96,296,300,58,1585
0.008,1.57,7850,2206,232.98,2109
0.00581,1,5880,5051,179.68,4063
0.00607,0.79,9800,2199,258.8,2272
0.00785,1,17850,1987,308.87,1630
0.01,2.5,1167,1357,130.41,1523
0.008,2.44,12750,2580,311.69,808
0.01075,6,14710,499,260.17,234
0.00578,2,17650,3441,157.77,2629
0.0126,4.56,6870,2647.2,253.55,1192
0.0082,5.34,17650,1500,332.23,293
0.008,3,13730,500,224.47,460
0.00993,2.08,843,704,134.84,1187
0.008,1,906,151,71.2,665
0.00782,0.25,15690,1504,239.81,4186
0.00805,1,15690,2014,321.57,1267
0.01075,6,9800,499,219.26,367
0.0102,3.658,6893,5641,227.87,2246.1
0.00617,3.658,6895,2698.4,262.34,934.4
0.008,3.49,2940,1005,210.24,781
0.00585,4,7840,1499,261.23,580
0.008,2.44,9800,3950,302.76,1269
0.0151,4.018,4992,1130,245.89,1141
0.00802,1.57,17650,2178,248.03,1850
0.00998,1,6914,1496,97.6,3844
0.0108,1,6860,1007,199.77,2764
0.0151,3.164,4982,1090,262.09,1262
0.00801,6,17550,501,241.77,190
0.00801,3,9810,500,204.06,556
0.0151,4.018,5001,2260,246.95,1459
0.008,1.57,9800,1590,144.01,2238
0.00775,1.7,14710,2003,226.05,1663
0.008,1.57,17700,1007,153.58,1348
0.00932,3.048,11204,4133.8,278.87,1325.303
0.0129,0.96,2059,300,65.35,2003
0.008,3,6860,2008,248.27,1180
0.00998,1.5,6963,706,92.71,2020
0.00811,3.66,16000,500.5,327.4,207
0.01,2,10000,973,117.23,1782
0.00798,1.645,15700,2833.3,236.01,2384
0.00607,0.79,12750,2209,260.1,2140
0.01,2.5,3442,447,75.58,1026
0.0134,3.658,12151,2007.6,277.36,986.2
0.00803,6,13730,1002,208.07,380
0.008,1.645,15700,3611.1,326.84,1500
0.006,1.5,303,151,29.73,325
0.01,1.25,637,251,45.63,1004
0.008,5.03,17700,1609,219.08,640
0.00778,6,7260,1070,193.55,550
0.00795,2,13720,985,116.81,1314
0.00384,0.799,9800,5013,230.37,3150
0.008,1.57,7850,2712,286.02,1758
0.0077,2.6,11760,1253,280.67,721
0.0074,3.8,17650,3469,128.3,2035
0.008,1.57,12750,4984,300.75,1991
0.01001,3,10000,743,291.12,624
0.00999,0.6,1863,1170,100.65,4907
0.008,5.03,12750,3207,310.68,605
0.01,2,3040,169,40.62,513
0.00998,1,6963,603,150.13,2404
0.00776,2.08,990,782,123.35,1001
0.01,1.5,3217,1525,138.79,3029
0.00585,6,17650,1499,178,451
0.01,1,9800,1164,125.4,3257
0.01262,3.658,6612,2535.7,241.58,1531.6
0.00805,10.94,17650,2002,178.7,461
0.008,1,9810,975,286.97,1580
0.01,1,10000,336,118.89,1576
0.00585,4,13720,3308,97.74,1593
0.006,0.3,101.3,79.5,11.4,930
0.00776,2.08,3158,474,98.68,972
0.0128,1.93,6895,3810.4,248.03,2312.3
0.01,1,16000,1664,131.79,3679
0.01001,3,11760,904,297.72,552
0.00585,6,13720,4910,239.79,981
0.0131,1.5,1500,899,42.56,2992
0.00558,2.007,7030,4050,279.18,1630
0.008,1.57,12750,4038,281.5,2058
0.00792,0.5,5880,1495,220.12,4050
0.00811,2,17930,3996.4,257.31,2651
0.008,3.49,14710,1000,153.92,735
0.00782,3,13730,2000,115.71,1492
0.00999,0.6,2834,411,54.26,3456
0.008,1,1001,997,96.64,2404
0.01,1,3040,1146,36.07,4229
0.01262,4.572,6998,678,234.82,711
0.00394,1.04,2001,769,54.2,1543
0.00617,2.743,6895,4054.4,256.06,1573.2
0.01,2.5,1491,1199,130.95,1522
0.00805,2,15690,3330,280.71,1756
0.0108,5.8,11760,1004,193.94,546
0.00953,1.727,6929,2115.4,160.19,2733.5
0.01,2,18000,777,341.13,466
0.00811,2,18000,1001.6,346.79,434
0.00998,2.5,6963,1214,205.19,1492
0.0128,0.914,6895,989.9,205.97,3056.8
0.00811,3.66,9980,6014.5,301.03,1572
0.0074,3.8,9800,5878,303.79,1174
0.0108,5.8,11760,1004,247.44,423
0.0126,3.66,6870,2550,258.85,1442
0.0131,2.25,1393,576,39.08,1477
0.00787,6,14710,2016,239.72,584
0.00799,3,9810,2008,173.4,1428
0.01,1.75,3177,298,59.92,989
0.006,0.8,306,199,50.89,695
0.00585,6,17650,3370,137.3,1069
0.0108,1,15690,1508,301.41,1443
0.00811,2,1990,1504,112.5,2155
0.00787,6,14710,1508,261.21,423
0.008,1.57,12750,1595,168.34,1942
0.008,1.57,14700,2190,279.67,1434
0.0151,3.178,4992,1540,248.94,1515
0.00803,4,17650,1509,280.98,571
0.01,1.5,1755,267,51.19,1028
0.00999,0.6,2462,428,56.15,3444
0.00998,3,8924,1969,96.57,2018
0.00796,3,6860,4000,83.1,2799
0.0077,1.1,11760,997,202.73,1663
0.008,5.03,12750,4009,290.66,880
0.008,0.99,6860,3999,240.1,3010
0.0104,3.8,15700,1250,236.44,721
0.00996,0.96,1461,403,55.11,1986
0.01,4.966,11760,485,222.49,339
0.0131,2.25,1638,847,49.72,2031
0.00799,3,6860,996,255.28,850
0.01,1,10000,522,76.92,2211
0.00805,15,9800,2002,288.9,224
0.008,1.6,9800,4990,270.88,1979
0.008,2.54,9800,4016,279.86,1409
0.00799,3,9810,1001,173.4,920
0.00805,3,15690,1016,260.3,587
0.00778,6,13830,1030,285.6,270
0.00993,1.04,3697,190,107.64,947
0.01001,3,19610,4723,264.58,2405
0.01075,6,14710,1537,137.7,818
0.00803,4,9800,2014,259.82,732
0.0129,0.96,1893,1136,146.23,3937
0.00585,6,6860,1499,259.15,443
0.0093,1.219,133,162.7,82.13,573
0.00778,6,10200,4014,198.83,1190
0.008,3.49,9810,2004,172.48,1262
0.01075,5,11760,2020,319.48,461
0.008,1.6,107,99,32.08,268
0.00795,2,11760,2004,117.09,2244
0.0151,6,14710,519,158.13,503
0.008,2.23,9800,4049,279.86,1456
0.0151,3.178,4972,3830,249.11,2099
0.00811,3,10020,759.7,210.53,755
0.0152,1.627,5050,2190,202.51,2768
0.01262,3.658,6888,1383.1,248.99,1149.9
0.00932,3.048,13893,2049.3,309.54,716.244
0.00785,1,5100,1495,89.99,3938
0.01,4.966,11760,1069,218.54,582
0.01262,2.743,6757,1274.6,279.49,1308.2
0.008,0.4,1012,1203,38.18,4637.6
0.00607,0.79,9800,5032,209.98,4458
0.008,0.78,2940,2706,195.14,4308
0.00581,1,17650,3353,118.08,4932
0.0134,3.658,14663,2037.5,315.12,797.7
0.0141,1.524,11063,2027.2,291.64,1583.6
0.00993,3.12,1677,283,140.87,488
0.008,1.57,4900,4951,251.35,2782
0.00801,3,13730,1000,118.81,944
0.01075,6,17650,992,301.67,305
0.00617,3.581,6895,1356,251.96,720.8
0.006,0.68,101.3,1135,32.3,2504
0.00581,1,17650,3353,280.98,2529
0.00585,4,19610,1499,301.73,400
0.0082,5.34,9800,1010,289.86,377
0.0082,5.37,14710,1989,337.34,310
0.008,2.44,9800,1590,290.97,871
0.01,1,10000,433,98.91,1940
0.01,2,18000,404,104.17,772
0.00801,3,17650,3990,341.87,1139
0.0151,3.178,6453,1100,235.65,1216
0.0131,1.75,1863,226,30.91,1002
0.0095,1.84,11032,342.9,258.33,596.3
0.00578,2,6860,1493,260.16,1139
0.01001,3,10000,5055,216.98,2398
0.01,2,15690,5716,335.55,2017
0.0108,3,5880,1514,220.12,1428
0.00581,1,6860,1499,200.88,2516
0.00782,0.25,14710,1504,198.86,5000
0.008,2.51,2940,990,103.74,1408
0.008,2.54,7850,1595,197.58,1424
0.0129,0.96,2618,513,95.57,2885
0.00811,4,14010,4993.6,326.4,1076
0.01,4.966,12000,502,304.29,250
0.0093,2.438,112,92.2,73.31,199
0.0077,2.6,11760,2494,133.19,1930
0.00796,1,17650,4000,117.13,6860
0.00607,0.79,9800,7405,289.86,2968
0.0128,0.91,6895,3756,241.75,3379
0.01,2,17650,1939,148.62,2437
0.0108,3,13720,1514,301.89,764
0.01,1,13720,1341,121.33,3333
0.0141,1.27,11063,2028.6,263.04,2246.1
0.00811,3,1990,1496,112.03,1408
0.00803,3,17650,3330,280.98,1465
0.00394,2.08,1157,1324,59.02,1033
0.0095,1.84,5516,2717.6,203.33,2716.46
0.01,4.966,12000,4892,223.52,1675
0.008,3.49,17660,2004,271.64,857
0.00807,0.778,7840,2678,233.95,3170
0.01105,1,5880,962,99.43,3419
0.008,3,9810,2011,204.95,1332
0.0093,1.219,199,299.7,81.64,870
0.01,2,13720,1058,194.23,1297
0.01,1,14000,1159,201.9,2143
0.008,1.57,4900,3185,252.38,2378
0.01,0.35,1100,1451.5,19,6070
0.00578,2,9800,3176,281.01,1265
0.008,5.03,12750,3207,279.56,749
0.0108,2,17650,1001,177.54,1267
0.00795,2,5880,1439,118.89,2151
0.0077,2.6,14710,1522,115.66,1488
0.0108,3,17650,1520,220.17,1126
0.00811,2,17980,502.3,257.97,499
0.01,1,10000,306,102.49,1499
0.01,4.966,16000,1115,326.78,322
0.008,1.57,4900,2190,144.5,3124
0.01,1.5,3501,969,123.24,2509
0.0131,2.5,2138,873,49.98,2018
0.0094,5.563,6964,5491.8,249.81,1432.5
0.00578,2,17650,3441,117.13,3014
0.00384,0.8,7850,7439,215.82,4193
0.01,4.966,20000,3076,345.39,728
0.00805,1,13720,3330,260.19,2930
0.01001,3,17650,1105,251,726
0.008,0.99,6860,3999,152.16,4920
0.00998,3,8924,280,120.11,503
0.01001,3,16000,1283,234.02,908
0.0082,5.34,15690,1010,280.71,337
0.008,1.57,14700,4990,292,2529
0.008,1.8,2008,2015,143.55,2435
0.00801,1.002,13730,501,243.93,980
0.01001,3,19610,421,266.23,310
0.011,6,17700,1570,311.96,425
0.00999,0.6,1138,254,40.05,1987
0.00585,5,17650,3359,301.67,622
0.00393,1.5,7100,4001.3,65.91,3266
0.00805,15,17650,1986,300.5,209
0.00805,15,9800,2002,259.8,254
0.008,2.44,9800,1595,178.58,1464
0.0108,3,9800,498,219.26,669
0.0131,3,2256,736,44.4,1493
0.00581,1,13720,5030,260.19,3526
0.0079,0.895,11760,1383,149.65,2954
0.008,0.99,9810,2019,204.95,2870
0.01,4.966,14000,5016,316.91,1133
0.0129,0.96,1157,438,84.32,2424
0.00581,1,13720,3353,197.86,3494
0.0051,2.6,17650,4447,244.82,1767
0.01077,0.864,7140,891,277.4,2470
0.008,0.79,2940,995,148.69,3441
0.00776,2.08,3844,592,112.36,1141
0.00622,0.914,7030,3783,161.61,4604
0.00601,1,1128,1237,67.62,2857
0.00785,1,6860,1068,198.65,2650
0.01,1,2726,489,69.84,2519
0.00799,3,13730,996,224.47,681
0.01001,3,13720,3174,313.02,1062
0.00798,6,10020,502.1,210.31,285
0.00581,1,19610,3353,239.31,3200
0.0077,2.6,14710,1719.4,326.91,535
0.0093,1.219,135,162.7,100.4,567
0.00805,10.94,9800,1008,116.8,319
0.008,0.393,1980,4726,113.41,8075
0.01,2,9800,5221,234.89,2923
0.0151,2.366,5070,1220,185.38,2036
0.0093,0.61,119,119.3,88.87,820
0.008,1.57,14700,4973,280.65,2719
0.00801,3,9810,501,208.97,515
0.00578,3,5880,1493,260.28,809
0.0128,1.93,6895,3810.4,203.08,2895.9
0.0104,3.8,19620,1763.9,232.67,1060
0.00581,1,7840,5051,239.06,2990
0.00811,3,13950,1256.7,326.77,464
0.00811,3.66,16010,1009.6,337.59,299
0.00811,3,16000,4009.3,337.53,1021
0.00775,1.008,13730,2000,162.12,3130
0.01075,5,19610,1010,321.5,333
0.01,1.5,2108,416,72.87,1505
0.0129,0.96,1657,409,79.95,2420
0.0141,1.27,11097,3381.9,291.35,2186.1
0.008,0.78,14700,1016,198.77,1913
0.01,1.25,2795,340,57.24,1532
0.01,1,3256,680,110.57,3000
0.01075,6,15690,1537,159.06,804
0.00394,2.08,3589,663,58.46,741
0.011,6,12750,1603,239.74,607
0.00778,6,13830,4020,66.38,1760
0.0074,3.8,17650,1486,237.71,686
0.00775,1.008,9810,2000,162.3,3130
0.0077,2.6,14710,2019.4,293.2,779
0.008,5.03,9800,1001,278.89,384
0.0093,1.219,114,92.2,55.67,387
0.0102,2.438,6893,1491.6,271.24,1340.7
0.01,2,16000,1173,136.52,1655
0.00782,0.25,7840,2013,117.73,7918
0.00578,3,13720,3335,259.58,1100
0.0128,1.93,6895,2522.2,45.91,4195.6
0.00811,3,3000,502.1,133.31,737
0.015,4.915,4090,204,239.66,264
0.00776,3.12,657,290,123.96,363
0.01001,3,11760,2948,300.77,909
0.00617,2.667,6895,1356,241.75,962.8
0.00801,1,13730,4000,194.78,4680
0.006,1,509,149,47.9,470
0.0078,6,6860,1001,204.9,470
0.008,1.75,7065,5147,280.62,2207
0.003,0.5,7100,1629,52.72,4070
0.00776,2.08,1402,281,99.32,602
0.0106,0.76,8253,1464,140.01,4164
0.0131,1.5,1579,670,41.6,2566
0.00578,2,6860,1493,200.88,1383
0.0131,2.75,3344,926,51.7,2021
0.00798,6,6990,1002,275.33,431
0.00803,3,13720,2041,320.84,583
0.00607,0.79,9800,3208,249.71,2709
0.00607,0.79,14700,4014,270.51,3160
0.0151,6,13720,508,137.89,508
0.00787,6,14710,2993,178.31,1028
0.00796,1,13730,4000,178.55,5340
0.0077,2.6,11760,3252,184.83,1930
0.0151,4.017,4992,2280,190.09,1833
0.0151,2.235,6512,2270,234.81,1927
0.01262,3.658,6681,2535.7,258.66,1437.9
0.01,2,9800,4418,224.51,2755
0.011,6,9800,2126,279.86,602
0.00799,1,6860,1997,255.28,2460
0.00585,6,15690,3370,280.32,609
0.01,2,17650,2335,149.56,2791
0.00795,2,17650,2004,98.01,2395
0.00394,2.08,1167,1325,61.34,1032
0.00932,3.048,18167.7,4242.3,299.42,1844.832
0.00792,0.5,5880,1495,99.43,5570
0.00799,3,6860,1997,206.9,1398
0.0131,2,3001,877,50.36,2541
0.00795,2,13720,2771,158.07,2512
0.00785,1,13730,2006,317.87,1230
0.01,4.966,10000,745,289.83,409
0.00781,3,13730,2025,65.45,1804
0.01075,4,15690,1993,300.31,733
0.0108,3,13730,1519.4,179.93,1357
0.0131,1.75,1177,396,32.07,1473
0.008,1,17650,979,197.48,1600
0.008,0.78,9800,2217,149.16,4189
0.01,2,7000,3196,191.48,2591
0.00394,3.12,1853,956,61.51,651
0.01146,1.359,7000,1012,251.23,2270
0.0152,2.456,5001,1150,241.16,1735
0.00803,4,15690,993,301.41,361
0.0078,6,9810,3979,256.63,990
0.0082,5.34,15690,1010,157.89,523
0.00811,5,4990,3991.8,163.46,1624
0.01075,6,9800,1010,279.86,423
0.00601,1,7100,3600.4,103.89,4695
0.00801,1,9810,1000,208.08,1960
0.008,1.57,7850,1001,211.63,1662
0.008,1,3008,4032,188.6,3963
0.00607,0.79,12750,7539,271.26,4670
0.00585,6,7840,1499,239.06,453
0.00811,5,10010,752,210.21,444
0.00585,4,14710,4982,158.13,1920
0.01,2.25,1491,442,72.15,1033
0.01,2,16000,3170,338.2,1247
0.008,0.393,2500,4812,89.52,9301
0.0108,3,17650,1520,301.11,760
0.01075,6,14710,1540,280.73,474
0.0107,4,14710,2027.8,259.97,885
0.00607,0.79,9800,3198,299.79,1921
0.00785,1,3040,2555,85.11,4953
0.00996,0.96,1952,397,57.39,2036
0.00795,2,7840,1439,118.67,2058
0.01,4.966,11760,3177,304.81,754
0.008,1,539,1010,59.71,2437
0.00811,5,13990,4041.4,326.28,731
0.01075,4,5880,1010,200.47,940
0.00811,5,16000,1008.8,247.13,412
0.01075,5,5880,2024,220.12,1056
0.008,1.57,12750,2201,137.95,2668
0.00776,1.04,3315,325,85.81,1324
0.00585,4,19610,3308,116.51,1651
0.01,1,598,192,37.79,1008
0.01075,4,13720,1010,239.79,639
0.0128,1.93,10343,1356,214.02,1858.1
0.00607,0.792,7840,2688,243.07,2810
0.01075,4,9800,1010,299.79,530
0.0093,1.219,121,119.3,83.64,485
0.01001,3,10000,520,292.59,535
0.01,2,16000,3613,337.53,1388
0.00803,6,13720,999,239.79,326
0.008,1.57,12750,4995,244.86,3255
0.01001,3,17650,1511,254.17,965
0.00803,4,15690,2787,321.57,665
0.00776,2.08,843,482,118.86,743
0.01,1.25,3334,1450,127.19,3301
0.00811,4,7000,2012.6,274.66,795
0.0082,5.34,15690,1484,340.7,270
0.01001,3,13720,2041,240.86,1175
0.008,0.4,2490,4980,79.75,9647
0.00578,3,7840,3335,159.04,1757
0.0152,2.366,5001,2260,135.38,2770
0.01,4.966,15690,1914,326.93,453
0.01075,5,5880,1010,220.56,746
0.00811,3,2010,749.9,201.82,744
0.0104,3.8,17650,2744,176.16,1872
0.01,2.25,3158,1266,141.15,1998
0.01,2,13720,354,191.73,680
0.00803,4,9800,2814,279.86,805
0.00811,5,12000,1249.2,223.95,529
